u_1,u_2,u_3
-0.06760508823919326,0.0028458030221298965,0.11251929974889793
-0.01631263489769206,0.1453173149789844,0.16183381316565132
0.1157394708796793,-0.00031971613310418994,0.1545529304530883
0.20037460597870801,0.2230387997654707,-0.00700529459539249
-0.08927164651882336,-0.13489621851652067,-0.021668607490913896
-0.03276476561303576,-0.1440677158609661,0.16255475311788553
-0.1225467858940067,0.0002379661559684911,-0.11868913962066285
-0.0021688325357865075,0.11371505972909579,-0.0959625999793626
-0.03842914934325919,-0.06053599670246757,-0.021503231968321577
-0.015573953352209716,0.027049007944073333,0.16031955006582863
-0.029969088000089104,0.01071617745274308,0.13790740502861093
0.10187372923311934,-0.008230326760194898,-0.020004263787724658
0.07067809585378028,0.03056281043263254,0.12108246221127351
-0.02594345308059076,0.04603979683307047,0.10991053030653108
0.08006074214359131,0.06643029047409411,-0.014456670256250794
0.33025243874184457,0.03234843692721683,-0.06329172807145586
-0.026079924555666472,0.41812457294892846,-0.045534738672472014
-0.023302273672020483,0.1095734879165031,-0.007654634252712107
-0.2459298818541769,0.05608812662531626,-0.07409146251413488
-0.04442942600226496,-0.25551044618134,-0.05571987627202951
-0.01135615956556848,-0.014848826352905973,-0.015895795322716323
-0.006666755102964834,0.0424368527364532,0.01811783718746172
-0.14653993871904758,-0.10197885411341369,-0.13836353262683718
-0.2585219749025079,-0.3396966104619645,-0.03707826567695722
0.031102270399803608,0.002358445876726285,-0.02105421164284957
0.03817593990747746,0.028869198244760187,0.008280462731202816
0.00930113962094286,-0.006470890201393917,-0.03421506857838125
-0.04234597891688816,-0.0054827555574026385,0.003040151521604203
0.004786534485791884,0.0003686480830987753,-0.034799690411090344
-0.013934389479455307,0.032648885745009855,-0.02974017645610296
0.19338530321773492,-0.05158884571597631,-0.13296612075776143
0.34143577929623786,-0.3003611617894628,-0.03735719752684002
-0.04594997450822756,0.047844557917126135,-0.011785480830847897
-0.007952799998091002,0.09182954755784015,0.06250182639055805
-0.05605894386442662,-0.0005377604866940724,-0.024420031828847482
-0.039756336081575784,0.019680870003679143,0.012759857627951194
-0.13969305403434562,0.22626468786403897,-0.16278191464655276
-0.2679682384798663,0.4227695844185868,-0.04411608595642395
0.013484244879485933,-0.003093164287217481,-0.028488325327026134
-0.017211206148942896,0.023581055440343977,0.008904229888774342
0.12789859057482378,0.03945350334938597,-0.11003758161095153
0.3298199926442755,0.37984335055975404,-0.044506840724211724
0.002991711883411663,-0.002648234456657928,0.08878175302735274
0.003846379124527151,0.04472924306493099,0.06121072355789864
-0.007947063153701632,0.009435013865235231,0.08575715327247886
-0.022091244487999755,0.03617461236486048,0.06286489563369098
-0.07787297194215614,-0.03938601163356889,0.4417367676107096
-0.03397554037189998,-0.04538906061848574,0.1368419871703605
-0.015287790605161113,0.01584197138196801,0.07852397993044265
-0.02956919388699509,0.03453201185095463,0.06352346700889029
0.07435423300237348,-0.021810826454498843,0.1283707573516682
0.08016737825802778,-0.002144569854207365,0.10115675699177905
-0.030360469387827816,0.015045330548507969,0.249886742604269
-0.03714911734169224,0.08306779174942136,0.1164117958249832
-0.0032166913212534638,-0.017282453428149092,0.07589653952178414
-0.02026903988585721,0.01552968593736197,0.045789592157488256
-0.023654242167862043,-0.016694071690920527,0.11212084197138347
-0.03718886105669474,0.03440324571494329,0.08298947099136902
0.046953158649959324,-0.004001062580850874,0.10054449149023596
0.07551236918452855,0.04836674711767466,0.0951798782452337
0.01851835204086126,0.08867382113849132,0.1637259638895925
0.04126900437185729,-0.011164911815545022,0.30129669834581796
-0.006376148422303562,0.04631351382948204,0.01111439433125009
-0.10279649844710431,0.009303741028840004,-0.02047739142803021
0.05019293641855813,0.04171807745781106,0.010389338767909614
0.051213685035918194,0.001106690914635337,-0.03149136930031232
0.031778209128695396,0.02945767075283273,0.03574007440335356
0.01581317560817047,0.012180643683216252,0.06406235921388263
0.04418526528676562,0.040632442042945936,0.03971149093176067
0.024194687494208618,-0.00666586712140552,0.08451181681790823
0.08980408585792718,0.04958323598008855,0.004482129410236154
0.0776487779039867,0.014570130389605557,-0.023398080123841546
-0.1004465356358969,0.004382331658549714,0.022815590739835315
-0.05024203777350784,-0.01397936662474031,-0.01933163008380325
-0.10545146931890143,0.017976312655548488,0.09981589832556355
-0.041054426230066735,0.0034599139671262226,0.14930838825646534
-0.04715083957490327,0.003664585646638874,0.061032579653309466
-0.0011068152660392535,0.009330410991269614,0.07983190880062978
-0.03276140728433278,-0.02330732385052985,-0.00041650443671455487
-0.06534040814754202,-0.1124469419251245,-0.06089178159565022
-0.04026691114110573,0.008618040239461115,0.04873427894549264
-0.027676493326986247,-0.04856432035274499,0.1357524737881968
-0.035181512634186514,0.08688871135891423,0.005536292812007371
-0.040735386707043984,0.1015965367869183,-0.03937778673935294
-0.025343836678143897,0.036337239137729405,-0.027036785028441167
-0.021175704600807255,-0.002491206752972177,-0.02813744020842233
-0.03517178447741085,0.06434513528879407,-0.023090060249757908
-0.05751327631981969,0.04835916614821038,-0.04288137221891064
-0.011450221132598533,0.0529375843709421,-0.035429207045729286
0.013537217531275908,-0.004445782621762784,-0.06432609180024651
